Bin Code|Label List Site Key|Label List Description|Label List Zip|Origin Point Site Key|Origin Point Description|Drop Ship Site Key Primary|Drop Ship Site Description Primary|Drop Ship Site Address Primary|Drop Ship Site Csz Primary|Drop Ship Site Note Primary|Shipping Carrier Primary|Shipping Method Primary|Container Type Primary|Label Type Primary|Regional Carrier Hub Primary|Days Of The Week Primary|Scac Primary|Account Id Primary|Bin Code Secondary|Drop Ship Site Key Secondary|Drop Ship Site Description Secondary|Drop Ship Site Address Secondary|Drop Ship Site Csz Secondary|Drop Ship Site Note Secondary|Shipping Carrier Secondary|Shipping Method Secondary|Container Type Secondary|Label Type Secondary|Regional Carrier Hub Secondary|Days Of The Week Secondary|Scac Secondary|Account Id Secondary|Is Aptb|Is Scsc
D60-O-277|PW10547|FORT DODGE IA|50501|KW20795|KANSAS CITY NDC|PW10547|FORT DODGE|3440 MAPLE DR|FORT DODGE IA 505019998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|DSM-83|Monday-Thursday|FCCD||D60-OO-277|PW10547|FORT DODGE|3440 MAPLE DR|FORT DODGE IA 505019998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
D60-O-278|PW10289|CLINTON IA|52732|KW20796|KANSAS CITY NDC|PW10289|CLINTON|300 S 1ST ST|CLINTON IA 527329998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|DSM-83|Monday-Thursday|FCCD||D60-OO-278|PW10289|CLINTON|300 S 1ST ST|CLINTON IA 527329998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
D60-O-279|PW10046|ANKENY IA|50023|KW20797|KANSAS CITY NDC|PW10046|ANKENY|1011 N ANKENY BLVD|ANKENY IA 500239998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|DSM|Monday-Thursday|FCCD||D60-OO-279|PW10046|ANKENY|1011 N ANKENY BLVD|ANKENY IA 500239998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
D60-O-280|PW10373|DAVENPORT IA|52802|KW20799|KANSAS CITY NDC|PW10373|DAVENPORT|933 W 2ND ST|DAVENPORT IA 528029998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|DSM-83|Monday-Thursday|FCCD||D60-OO-280|PW10373|DAVENPORT|933 W 2ND ST|DAVENPORT IA 528029998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
D60-O-281|PW10966|MASON CITY IA|50401|KW20800|KANSAS CITY NDC|PW10966|MASON CITY|211 N DELAWARE AVE STE 100|MASON CITY IA 504019998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|DSM-83|Monday-Thursday|FCCD||D60-OO-281|PW10966|MASON CITY|211 N DELAWARE AVE STE 100|MASON CITY IA 504019998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
D60-O-282|PW11693|WATERLOO IA|50701|KW20801|KANSAS CITY NDC|PW11693|WATERLOO|300 SYCAMORE ST|WATERLOO IA 507019998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|DSM-83|Monday-Thursday|FCCD||D60-OO-282|PW11693|WATERLOO|300 SYCAMORE ST|WATERLOO IA 507019998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
D60-O-283|4W1B773|DUBUQUE IA|52002|KW20802|KANSAS CITY NDC|4W1B773|WEST SIDE ANNEX|4555 FUTURO CT|DUBUQUE IA 520029996|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|DSM-83|Monday-Thursday|FCCD||D60-OO-283|4W1B773|WEST SIDE ANNEX|4555 FUTURO CT|DUBUQUE IA 520029996|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
D60-O-284|PW10340|COUNCIL BLUFFS IA|51503|KW20803|KANSAS CITY NDC|PW10340|COUNCIL BLUFFS|1441 MALL DR STE 100|COUNCIL BLUFFS IA 515034724|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|OMA|Monday-Thursday|FCCD||D60-OO-284|PW10340|COUNCIL BLUFFS|1441 MALL DR STE 100|COUNCIL BLUFFS IA 515034724|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
D60-O-285|SW11450|DES MOINES IA|50315|KW20804|KANSAS CITY NDC|SW11450|SOUTH DES MOINES|430 E MCKINLEY AVE|DES MOINES IA 503154205|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|DSM|Monday-Thursday|FCCD||D60-OO-285|SW11450|SOUTH DES MOINES|430 E MCKINLEY AVE|DES MOINES IA 503154205|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
D60-O-286|BW11242|DES MOINES IA|50317|KW20805|KANSAS CITY NDC|BW11242|PLEASANT HILL|1300 NE 56TH ST|DES MOINES IA 503177073|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|DSM|Monday-Thursday|FCCD||D60-OO-286|BW11242|PLEASANT HILL|1300 NE 56TH ST|DES MOINES IA 503177073|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
D60-O-289|EW21614|TOPEKA KS 66604|66604|KW20807|KANSAS CITY NDC|EW21614|TOPEKA|1410 NW GAGE BLVD|TOPEKA KS 666182835|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|TOP|Monday-Thursday|FCCD||D60-OO-289|EW21614|TOPEKA KS 66604|1410 NW GAGE BLVD|TOPEKA KS 666182835|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
D60-O-290|SW20322|WICHITA KS|67217|KW20809|KANSAS CITY NDC|SW20322|CHISHOLM|2510 S ELIZABETH AVE|WICHITA KS 672179998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|ICT|Monday-Thursday|FCCD||D60-OO-290|SW20322|CHISHOLM|2510 S ELIZABETH AVE|WICHITA KS 672179998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
D60-O-291|PW20739|HUTCHINSON KS|67501|KW20810|KANSAS CITY NDC|PW20739|HUTCHINSON|128 E 1ST AVE|HUTCHINSON KS 675019998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|ICT|Monday-Thursday|FCCD||D60-OO-291|PW20739|HUTCHINSON|128 E 1ST AVE|HUTCHINSON KS 675019998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
D60-O-292|SW20695|TOPEKA KS|66605|KW20811|KANSAS CITY NDC|SW20695|HICREST|2921 SE ADAMS ST|TOPEKA KS 666059998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|TOP|Monday-Thursday|FCCD||D60-OO-292|SW20695|HICREST|2921 SE ADAMS ST|TOPEKA KS 666059998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
D60-O-293|4W26560|TOPEKA KS|66614|KW20812|KANSAS CITY NDC|4W26560|SHERWOOD CARRIER ANNEX|6120 SW 29TH ST|TOPEKA KS 666149998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|TOP|Monday-Thursday|FCCD||D60-OO-293|4W26560|SHERWOOD CARRIER ANNEX|6120 SW 29TH ST|TOPEKA KS 666149998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
D60-O-294|PW18576|WARSAW MO|65355|KW20813|KANSAS CITY NDC|PW18576|WARSAW|406 BENTON ST|WARSAW MO 653559998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|COU|Monday-Thursday|FCCD||D60-OO-294|PW18576|WARSAW|406 BENTON ST|WARSAW MO 653559998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
D60-O-295|4W20418|WICHITA KS|67209|KW20814|KANSAS CITY NDC|4W20418|DELANO|626 S TYLER RD|WICHITA KS 672099998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|ICT|Monday-Thursday|FCCD||D60-OO-295|4W20418|DELANO|626 S TYLER RD|WICHITA KS 672099998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
D60-O-296|PW20774|JUNCTION CITY KS|66441|KW20815|KANSAS CITY NDC|PW20774|JUNCTION CITY|302 W 7TH ST|JUNCTION CITY KS 664419998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|TOP-87|Monday-Thursday|FCCD||D60-OO-296|PW20774|JUNCTION CITY|302 W 7TH ST|JUNCTION CITY KS 664419998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
D60-O-297|EW21614|TOPEKA KS 66618|66618|KW20816|KANSAS CITY NDC|EW21614|TOPEKA|1410 NW GAGE BLVD|TOPEKA KS 666182835|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|TOP|Monday-Thursday|FCCD||D60-OO-297|EW21614|TOPEKA KS 66618|1410 NW GAGE BLVD|TOPEKA KS 666182835|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
D60-O-298|PW20858|LEAVENWORTH KS|66048|KW20817|KANSAS CITY NDC|PW20858|LEAVENWORTH|330 SHAWNEE ST|LEAVENWORTH KS 660489998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|MCI|Monday-Thursday|FCCD||D60-OO-298|PW20858|LEAVENWORTH|330 SHAWNEE ST|LEAVENWORTH KS 660489998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
D60-O-299|PW16226|COLUMBIA MO|65201|KW20818|KANSAS CITY NDC|PW16226|COLUMBIA|511 E WALNUT ST|COLUMBIA MO 652019998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|COU|Monday-Thursday|FCCD||D60-OO-299|PW16226|COLUMBIA|511 E WALNUT ST|COLUMBIA MO 652019998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
D60-O-300|4000732|KANSAS CITY MO|64118|KW20820|KANSAS CITY NDC|4000732|BARRY WOODS ANNEX|8320 N PLATTE PURCHASE DR|KANSAS CITY MO 641181006|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|MCI|Monday-Thursday|FCCD||D60-OO-300|4000732|BARRY WOODS ANNEX|8320 N PLATTE PURCHASE DR|KANSAS CITY MO 641181006|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
D60-O-302|PW16495|PARK HILLS MO|63601|KW20822|KANSAS CITY NDC|PW16495|PARK HILLS|302 T J STEWART DR|PARK HILLS MO 636019998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|STL-40|Monday-Thursday|FCCD||D60-OO-302|PW16495|PARK HILLS|302 T J STEWART DR|PARK HILLS MO 636019998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
D60-O-303|SW16082|JEFFERSON CITY MO|65109|KW20823|KANSAS CITY NDC|SW16082|CAPITOL VIEW STA|1750 JEFFERSON ST|JEFFERSON CITY MO 651099998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|COU|Monday-Thursday|FCCD||D60-OO-303|SW16082|CAPITOL VIEW STA|1750 JEFFERSON ST|JEFFERSON CITY MO 651099998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
D60-O-305|SW16835|INDEPENDENCE MO|64050|KW20824|KANSAS CITY NDC|SW16835|INDEP MAIN OFF|301 W LEXINGTON AVE STE 110|INDEPENDENCE MO 640503724|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|MCI|Monday-Thursday|FCCD||D60-OO-305|SW16835|INDEP MAIN OFF|301 W LEXINGTON AVE STE 110|INDEPENDENCE MO 640503724|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
D60-O-306|4W1C567|COLUMBIA MO|65201|KW20825|KANSAS CITY NDC|4W1C567|TIGER|3212B LEMONE INDUSTRIAL BLVD|COLUMBIA MO 652019997|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|COU|Monday-Thursday|FCCD||D60-OO-306|4W1C567|TIGER|3212B LEMONE INDUSTRIAL BLVD|COLUMBIA MO 652019997|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
D60-O-307|SW19451|OMAHA NE|68111|KW20826|KANSAS CITY NDC|SW19451|AMES AVENUE|3030 MEREDITH AVE|OMAHA NE 681119998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|OMA|Monday-Thursday|FCCD||D60-OO-307|SW19451|AMES AVENUE|3030 MEREDITH AVE|OMAHA NE 681119998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
D60-O-308|BW1A074|OMAHA NE|68134|KW20827|KANSAS CITY NDC|BW1A074|NORTHWEST|6012 N 102ND ST|OMAHA NE 681349998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|OMA|Monday-Thursday|FCCD||D60-OO-308|BW1A074|NORTHWEST|6012 N 102ND ST|OMAHA NE 681349998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
D60-O-309|PW19503|BELLEVUE NE|68005|KW20828|KANSAS CITY NDC|PW19503|BELLEVUE|2609 VICTORIA AVE|BELLEVUE NE 680059998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|OMA|Monday-Thursday|FCCD||D60-OO-309|PW19503|BELLEVUE|2609 VICTORIA AVE|BELLEVUE NE 680059998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
D60-P-313|PW12775|EAST SAINT LOUIS IL|62201|KW20830|KANSAS CITY NDC|PW12775|EAST SAINT LOUIS|950 MISSOURI AVE|EAST SAINT LOUIS IL 622019998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|STL-41|Monday-Friday|FCCD||D60-PP-313|PW12775|EAST SAINT LOUIS|950 MISSOURI AVE|EAST SAINT LOUIS IL 622019998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
D60-P-314|PW13168|GRANITE CITY IL|62040|KW20831|KANSAS CITY NDC|PW13168|GRANITE CITY|2350 MADISON AVE|GRANITE CITY IL 620409998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|STL-41|Monday-Friday|FCCD||D60-PP-314|PW13168|GRANITE CITY|2350 MADISON AVE|GRANITE CITY IL 620409998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
D60-P-318|PW12025|BELLEVILLE IL|62220|KW20832|KANSAS CITY NDC|PW12025|BELLEVILLE|120 W WASHINGTON ST|BELLEVILLE IL 622209998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|STL-41|Monday-Friday|FCCD||D60-PP-318|PW12025|BELLEVILLE|120 W WASHINGTON ST|BELLEVILLE IL 622209998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
D60-P-319|SW12716|BELLEVILLE IL|62223|KW20833|KANSAS CITY NDC|SW12716|DUTCH HOLLOW|5731 MOUNT PLEASANT LN|BELLEVILLE IL 622239998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|STL-41|Monday-Friday|FCCD||D60-PP-319|SW12716|DUTCH HOLLOW|5731 MOUNT PLEASANT LN|BELLEVILLE IL 622239998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
D60-P-320|BW26641|SHAWNEE KS|66226|KW20835|KANSAS CITY NDC|BW26641|MONTICELLO|22015 W 66TH ST|SHAWNEE KS 662269998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|MCI|Monday-Friday|FCCD||D60-PP-320|BW26641|MONTICELLO|22015 W 66TH ST|SHAWNEE KS 662269998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
D60-P-321|PW20853|LAWRENCE KS|66044|KW20836|KANSAS CITY NDC|PW20853|LAWRENCE|645 VERMONT ST|LAWRENCE KS 660449998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|MCI|Monday-Friday|FCCD||D60-PP-321|PW20853|LAWRENCE|645 VERMONT ST|LAWRENCE KS 660449998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
D60-P-322|SW20448|WICHITA KS|67202|KW20837|KANSAS CITY NDC|SW20448|DOWNTOWN|330 W 2ND ST N|WICHITA KS 672029998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|ICT|Monday-Friday|FCCD||D60-PP-322|SW20448|DOWNTOWN|330 W 2ND ST N|WICHITA KS 672029998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
D60-P-323|SW21301|KANSAS CITY KS|66104|KW20838|KANSAS CITY NDC|SW21301|ROBERT L ROBERTS|3115 N 51ST ST|KANSAS CITY KS 661049998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|MCI|Monday-Friday|FCCD||D60-PP-323|SW21301|ROBERT L ROBERTS|3115 N 51ST ST|KANSAS CITY KS 661049998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
D60-P-324|SW21298|WICHITA KS|67216|KW20839|KANSAS CITY NDC|SW21298|RIVER CITY|3241 S HYDRAULIC ST|WICHITA KS 672169998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|ICT|Monday-Friday|FCCD||D60-PP-324|SW21298|RIVER CITY|3241 S HYDRAULIC ST|WICHITA KS 672169998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
D60-P-325|PW21390|MISSION KS|66202|KW20840|KANSAS CITY NDC|PW21390|SHAWNEE MISSION|6029 BROADMOOR ST|MISSION KS 662029995|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|MCI|Monday-Friday|FCCD||D60-PP-325|PW21390|SHAWNEE MISSION|6029 BROADMOOR ST|MISSION KS 662029995|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
D60-P-326|PW20939|MANHATTAN KS|66502|KW20841|KANSAS CITY NDC|PW20939|MANHATTAN|500 LEAVENWORTH ST|MANHATTAN KS 665029998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|TOP|Monday-Friday|FCCD||D60-PP-326|PW20939|MANHATTAN|500 LEAVENWORTH ST|MANHATTAN KS 665029998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
D60-P-327|SW21069|WICHITA KS|67208|KW20842|KANSAS CITY NDC|SW21069|MUNGER|1314 N OLIVER AVE|WICHITA KS 672082804|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|ICT|Monday-Friday|FCCD||D60-PP-327|SW21069|MUNGER|1314 N OLIVER AVE|WICHITA KS 672082804|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
D60-P-328|SW21798|KANSAS CITY KS|66112|KW20843|KANSAS CITY NDC|SW21798|WYANDOTTE WEST|1310 N 78TH TER|KANSAS CITY KS 661129998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|MCI|Monday-Friday|FCCD||D60-PP-328|SW21798|WYANDOTTE WEST|1310 N 78TH TER|KANSAS CITY KS 661129998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
D60-P-329|SW20374|WICHITA KS|67207|KW20844|KANSAS CITY NDC|SW20374|CORPORATE HILLS|9350 E CORPORATE HILLS DR|WICHITA KS 672079998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|ICT|Monday-Friday|FCCD||D60-PP-329|SW20374|CORPORATE HILLS|9350 E CORPORATE HILLS DR|WICHITA KS 672079998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
D60-P-330|PW21350|SALINA KS|67401|KW20846|KANSAS CITY NDC|PW21350|SALINA|211 E ASH ST|SALINA KS 674019998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|ICT-92|Monday-Friday|FCCD||D60-PP-330|PW21350|SALINA|211 E ASH ST|SALINA KS 674019998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
D60-P-331|PW15781|BALLWIN MO|63011|KW20847|KANSAS CITY NDC|PW15781|BALLWIN|15455 MANCHESTER RD|BALLWIN MO 630119998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|STL|Monday-Friday|FCCD||D60-PP-331|PW15781|BALLWIN|15455 MANCHESTER RD|BALLWIN MO 630119998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
D60-P-332|BW17021|SAINT LOUIS MO|63125|KW20848|KANSAS CITY NDC|BW17021|CHARLES J COYLE|1203 LEMAY FERRY RD|SAINT LOUIS MO 631259998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|STL-41|Monday-Friday|FCCD||D60-PP-332|BW17021|CHARLES J COYLE|1203 LEMAY FERRY RD|SAINT LOUIS MO 631259998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
D60-P-333|BW15654|SAINT LOUIS MO|63123|KW20849|KANSAS CITY NDC|BW15654|AFFTON|55 GRASSO PLZ|SAINT LOUIS MO 631239998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|STL-41|Monday-Friday|FCCD||D60-PP-333|BW15654|AFFTON|55 GRASSO PLZ|SAINT LOUIS MO 631239998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
D60-P-334|BW17394|SAINT LOUIS MO|63138|KW20850|KANSAS CITY NDC|BW17394|NORTH COUNTY|11001 DUNKLIN DR|SAINT LOUIS MO 631389998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|STL-40|Monday-Friday|FCCD||D60-PP-334|BW17394|NORTH COUNTY|11001 DUNKLIN DR|SAINT LOUIS MO 631389998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
D60-P-335|PW16481|FENTON MO|63026|KW20851|KANSAS CITY NDC|PW16481|FENTON|10 FENTON PLZ|FENTON MO 630269998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|STL-41|Monday-Friday|FCCD||D60-PP-335|PW16481|FENTON|10 FENTON PLZ|FENTON MO 630269998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
D60-P-336|SW17493|KANSAS CITY MO|64130|KW20852|KANSAS CITY NDC|SW17493|PARKWAY|4320 DR MARTIN LUTHER KING JR BLVD|KANSAS CITY MO 641309998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|MCI|Monday-Friday|FCCD||D60-PP-336|SW17493|PARKWAY|4320 DR MARTIN LUTHER KING JR BLVD|KANSAS CITY MO 641309998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed/Holidays|USPS||false|true
